"hotel_id","property_name","neighborhood","category","total_rooms","month","days_in_month","avg_adr","occupancy_pct","avg_revpar","total_rooms_sold","gross_revenue"
318304,"The Portico Hotel London","Pimlico","Midscale",41,"2026-10-01",31,0.00,0.0,0.00,0.00,0.00
318304,"The Portico Hotel London","Pimlico","Midscale",41,"2026-11-01",30,0.00,0.0,0.00,0.00,0.00
318304,"The Portico Hotel London","Pimlico","Midscale",41,"2026-12-01",31,0.00,0.0,0.00,0.00,0.00
318304,"The Portico Hotel London","Pimlico","Midscale",41,"2027-01-01",31,0.00,0.0,0.00,0.00,0.00
318304,"The Portico Hotel London","Pimlico","Midscale",41,"2027-02-01",28,0.00,0.0,0.00,0.00,0.00
318304,"The Portico Hotel London","Pimlico","Midscale",41,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
318304,"The Portico Hotel London","Pimlico","Midscale",41,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2024-03-01",1,0.00,64.3,0.00,9.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2024-04-01",30,0.00,74.5,0.00,313.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2024-05-01",31,0.00,84.1,0.00,365.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2024-06-01",30,0.00,75.2,0.00,316.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2024-07-01",31,0.00,80.2,0.00,348.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2024-08-01",31,0.00,70.5,0.00,306.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2024-09-01",30,0.00,70.5,0.00,296.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2024-10-01",31,0.00,61.8,0.00,268.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2024-11-01",30,0.00,79.3,0.00,333.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2024-12-01",31,0.00,72.8,0.00,316.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2025-01-01",31,0.00,45.4,0.00,197.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2025-02-01",28,0.00,58.4,0.00,229.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2025-03-01",31,0.00,59.2,0.00,257.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2025-04-01",30,0.00,68.8,0.00,289.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2025-05-01",31,0.00,80.4,0.00,349.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2025-06-01",30,0.00,78.1,0.00,328.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2025-07-01",31,0.00,75.3,0.00,327.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2025-08-01",31,0.00,64.3,0.00,279.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2025-09-01",30,0.00,79.0,0.00,332.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2025-10-01",31,0.00,93.1,0.00,404.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2025-11-01",30,0.00,79.3,0.00,333.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2025-12-01",31,0.00,68.0,0.00,295.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2026-01-01",31,7.99,69.6,7.85,302.00,3406.62
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2026-02-01",28,71.16,86.2,61.94,338.00,24281.34
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2026-03-01",31,79.67,82.3,66.20,357.00,28880.70
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2026-04-01",30,105.70,62.1,63.22,261.00,26995.05
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2026-05-01",31,109.44,13.1,16.25,57.00,7050.82
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2026-06-01",30,127.31,17.1,23.93,72.00,10049.26
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2026-07-01",31,109.45,10.8,15.52,47.00,6735.24
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2026-08-01",31,86.86,19.4,21.34,84.00,9260.24
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2026-09-01",30,39.15,3.1,3.72,13.00,1562.39
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2026-10-01",31,20.94,2.1,2.01,9.00,870.85
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2026-11-01",30,0.00,0.0,0.00,0.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2026-12-01",31,26.26,1.8,2.22,8.00,964.33
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2027-01-01",31,4.46,0.2,0.32,1.00,138.32
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2027-02-01",28,0.00,0.0,0.00,0.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
318317,"The Tudor Inn Hotel","Pimlico","Midscale",14,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2024-03-01",1,0.00,0.0,0.00,0.00,0.00
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2024-04-01",30,0.00,0.0,0.00,0.00,0.00
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2024-05-01",31,0.00,0.0,0.00,0.00,0.00
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2024-06-01",30,41.91,6.9,12.08,58.00,8955.54
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2024-07-01",31,116.55,69.4,92.17,602.00,71608.78
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2024-08-01",31,105.63,65.1,76.04,565.00,61290.08
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2024-09-01",30,117.17,73.6,94.26,618.00,73524.94
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2024-10-01",31,120.62,80.8,105.81,701.00,85279.57
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2024-11-01",30,116.57,86.9,109.81,730.00,85648.54
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2024-12-01",31,120.37,89.5,116.57,777.00,93951.41
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2025-01-01",31,80.30,76.3,65.98,662.00,53180.05
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2025-02-01",28,87.09,71.6,68.17,561.00,49629.48
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2025-03-01",31,93.25,74.4,75.96,646.00,61220.15
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2025-04-01",30,105.72,76.5,88.75,643.00,69228.48
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2025-05-01",31,112.69,80.1,98.53,695.00,79418.42
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2025-06-01",30,144.35,88.7,139.25,745.00,108616.78
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2025-07-01",31,147.42,89.5,143.34,777.00,115531.88
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2025-08-01",31,111.33,84.9,102.80,737.00,82857.78
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2025-09-01",30,134.17,87.3,127.77,733.00,99664.22
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2025-10-01",31,119.59,82.5,107.17,716.00,86381.06
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2025-11-01",30,126.17,85.4,117.08,717.00,91325.63
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2025-12-01",31,132.40,81.2,119.10,705.00,95995.69
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2026-01-01",31,73.56,70.7,57.12,614.00,46040.36
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2026-02-01",28,80.20,82.0,71.41,643.00,51984.53
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2026-03-01",31,85.28,80.2,74.95,696.00,60412.39
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2026-04-01",30,100.30,30.7,32.58,258.00,25966.15
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2026-05-01",31,114.54,24.4,32.22,212.00,25968.59
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2026-06-01",30,118.11,6.7,10.52,56.00,8205.11
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2026-07-01",31,89.14,12.0,19.14,104.00,15425.11
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2026-08-01",31,64.00,3.2,4.98,28.00,4017.86
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2026-09-01",30,88.70,7.0,12.86,59.00,10028.89
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2026-10-01",31,16.66,0.7,0.64,6.00,516.60
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2026-11-01",30,13.93,0.5,0.54,4.00,417.79
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2026-12-01",31,30.11,1.6,1.72,14.00,1389.30
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2027-01-01",31,8.26,0.6,0.32,5.00,256.08
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2027-02-01",28,9.10,0.5,0.35,4.00,254.88
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
315433,"The Whitechapel Hotel","Whitechapel","Midscale",28,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2024-03-01",1,123.84,60.0,74.30,12.00,1486.04
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2024-04-01",30,136.11,66.0,89.75,396.00,53850.00
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2024-05-01",31,155.01,84.2,130.53,522.00,80928.00
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2024-06-01",30,166.39,70.2,117.36,421.00,70418.00
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2024-07-01",31,150.29,93.4,104.31,579.00,87310.54
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2024-08-01",31,134.30,81.9,82.97,508.00,69448.49
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2024-09-01",30,112.38,96.0,81.97,576.00,66397.55
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2024-10-01",31,125.42,106.0,99.07,657.00,82921.80
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2024-11-01",30,122.04,103.7,95.33,622.00,77218.88
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2024-12-01",31,137.90,107.1,113.52,664.00,95016.68
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2025-01-01",31,80.80,62.9,40.01,390.00,33486.23
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2025-02-01",28,87.13,84.3,55.77,472.00,42159.95
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2025-03-01",31,90.87,99.2,68.27,615.00,57138.70
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2025-04-01",30,104.48,107.5,86.54,645.00,67930.09
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2025-05-01",31,110.65,109.2,94.74,677.00,76783.96
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2025-06-01",30,124.98,121.7,113.91,730.00,92270.11
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2025-07-01",31,133.80,117.3,118.21,727.00,98942.65
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2025-08-01",31,111.87,93.4,98.56,579.00,66169.08
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2025-09-01",30,111.93,94.0,106.16,564.00,63694.04
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2025-10-01",31,127.63,93.1,119.34,577.00,73989.13
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2025-11-01",30,127.36,90.7,117.82,544.00,70689.70
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2025-12-01",31,145.86,89.5,132.41,555.00,82091.16
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2026-01-01",31,88.33,67.6,61.75,419.00,38287.87
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2026-02-01",28,89.45,80.4,73.09,450.00,40927.93
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2026-03-01",31,101.53,78.7,81.25,488.00,50374.70
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2026-04-01",30,125.92,32.2,41.52,193.00,25411.02
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2026-05-01",31,114.72,31.1,38.39,193.00,23801.56
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2026-06-01",30,79.30,3.8,5.80,23.00,3479.74
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2026-07-01",31,117.50,10.6,19.29,66.00,11958.90
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2026-08-01",31,76.43,4.0,6.14,25.00,3805.56
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2026-09-01",30,63.29,3.5,4.08,21.00,2450.10
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2026-10-01",31,65.95,2.7,3.75,17.00,2322.94
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2026-11-01",30,11.25,0.5,0.56,3.00,337.36
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2026-12-01",31,18.19,0.5,0.91,3.00,563.88
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2027-01-01",31,16.36,1.3,1.25,8.00,775.73
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2027-02-01",28,0.00,0.0,0.00,0.00,0.00
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
315428,"Vilenza Hotel","Whitechapel","Midscale",20,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2024-03-01",1,0.00,56.5,0.00,39.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2024-04-01",30,0.00,40.0,0.00,829.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2024-05-01",31,0.00,68.3,0.00,1462.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2024-06-01",30,0.00,65.8,0.00,1362.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2024-07-01",31,0.00,47.2,0.00,1009.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2024-08-01",31,0.00,56.8,0.00,1214.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2024-09-01",30,0.00,72.5,0.00,1500.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2024-10-01",31,0.00,55.3,0.00,1182.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2024-11-01",30,0.00,71.4,0.00,1478.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2024-12-01",31,0.00,56.8,0.00,1214.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2025-01-01",31,0.00,46.7,0.00,998.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2025-02-01",28,0.00,66.8,0.00,1291.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2025-03-01",31,0.00,47.9,0.00,1025.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2025-04-01",30,0.00,75.8,0.00,1569.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2025-05-01",31,0.00,64.5,0.00,1379.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2025-06-01",30,0.00,67.0,0.00,1387.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2025-07-01",31,0.00,54.9,0.00,1174.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2025-08-01",31,0.00,55.4,0.00,1186.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2025-09-01",30,0.00,52.9,0.00,1096.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2025-10-01",31,0.00,74.4,0.00,1592.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2025-11-01",30,4.23,43.6,0.15,902.00,6066.29
318309,"W14 Hotel","West Kensington","Midscale",65,"2025-12-01",31,105.55,79.8,72.09,1655.00,186393.58
318309,"W14 Hotel","West Kensington","Midscale",65,"2026-01-01",31,74.73,77.5,58.79,1561.00,118455.46
318309,"W14 Hotel","West Kensington","Midscale",65,"2026-02-01",28,76.49,83.7,64.84,1524.00,118009.91
318309,"W14 Hotel","West Kensington","Midscale",65,"2026-03-01",31,84.41,87.3,75.13,1760.00,151453.61
318309,"W14 Hotel","West Kensington","Midscale",65,"2026-04-01",30,103.88,33.9,32.85,662.00,65271.16
318309,"W14 Hotel","West Kensington","Midscale",65,"2026-05-01",31,148.63,6.5,9.89,131.00,19923.02
318309,"W14 Hotel","West Kensington","Midscale",65,"2026-06-01",30,129.61,9.4,14.20,183.00,29567.62
318309,"W14 Hotel","West Kensington","Midscale",65,"2026-07-01",31,124.90,4.8,8.35,96.00,15302.05
318309,"W14 Hotel","West Kensington","Midscale",65,"2026-08-01",31,0.00,0.0,0.00,0.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2026-09-01",30,0.00,0.0,0.00,0.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2026-10-01",31,0.00,0.0,0.00,0.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2026-11-01",30,0.00,0.0,0.00,0.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2026-12-01",31,0.00,0.0,0.00,0.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2027-01-01",31,0.00,0.0,0.00,0.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2027-02-01",28,0.00,0.0,0.00,0.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
318309,"W14 Hotel","West Kensington","Midscale",65,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2024-03-01",1,90.80,66.7,60.53,2.00,181.60
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2024-04-01",30,139.67,65.6,92.41,59.00,8317.00
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2024-05-01",31,136.65,92.5,127.91,86.00,11896.00
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2024-06-01",30,127.08,81.1,112.68,73.00,10141.00
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2024-07-01",31,60.85,41.9,51.42,39.00,4781.93
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2024-08-01",31,111.78,91.4,102.78,85.00,9558.74
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2024-09-01",30,94.77,76.7,77.13,69.00,6941.68
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2024-10-01",31,106.15,91.4,96.71,85.00,8994.37
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2024-11-01",30,108.46,76.7,84.79,69.00,7631.06
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2024-12-01",31,119.43,86.0,106.67,80.00,9920.35
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2025-01-01",31,75.39,46.2,41.76,43.00,3883.71
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2025-02-01",28,82.66,61.9,56.24,52.00,4723.77
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2025-03-01",31,75.79,69.9,58.39,65.00,5430.54
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2025-04-01",30,76.77,88.9,68.61,80.00,6174.57
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2025-05-01",31,91.49,92.5,85.64,86.00,7964.84
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2025-06-01",30,94.49,81.1,83.79,73.00,7540.89
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2025-07-01",31,112.09,89.2,101.39,83.00,9429.62
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2025-08-01",31,98.81,71.0,72.07,66.00,6702.35
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2025-09-01",30,69.00,65.6,52.65,59.00,4738.11
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2025-10-01",31,100.52,87.1,87.26,81.00,8115.61
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2025-11-01",30,105.24,72.2,80.76,65.00,7268.14
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2025-12-01",31,125.63,82.8,110.07,77.00,10236.25
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2026-01-01",31,71.91,54.8,48.66,51.00,4525.79
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2026-02-01",28,81.47,65.5,53.46,55.00,4490.80
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2026-03-01",31,83.61,65.6,59.45,61.00,5582.68
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2026-04-01",30,89.94,32.2,38.84,29.00,3809.77
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2026-05-01",31,32.51,8.6,10.84,8.00,1007.81
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2026-06-01",30,75.45,37.8,42.32,34.00,3898.60
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2026-07-01",31,18.17,5.4,10.71,5.00,996.00
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2026-08-01",31,53.65,18.3,28.38,17.00,2639.40
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2026-09-01",30,2.67,1.1,0.89,1.00,80.00
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2026-10-01",31,8.71,2.2,2.90,2.00,270.00
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2026-11-01",30,4.50,1.1,1.50,1.00,135.00
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2026-12-01",31,5.19,1.1,1.73,1.00,160.80
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2027-01-01",31,0.00,0.0,0.00,0.00,0.00
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2027-02-01",28,0.00,0.0,0.00,0.00,0.00
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
318297,"Whitechapel Grand","Whitechapel","Midscale",3,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
